author_id,conversation_id,created_at,id,in_reply_to_user_id,like_count,quote_count,reply_count,retweet_count,text
317502913,1554798721040371712,2022-08-03T11:57:56.000Z,1554798721040371712,,0,0,0,51,"RT @VictorFla_: ⚫FLAMENGUISTA SEGUE FLAMENGUISTA🔴

⚫RT ESSE TWEET🔴
⚫SIGA QUEM DER FAV🔴
⚫SIGA QUEM DER RT🔴
⚫SIGA QUEM TE SEGUIR🔴
⚫️ SIGA QUE…"
411113925,1554797878115241986,2022-08-03T11:54:35.000Z,1554797878115241986,,0,0,0,0,"Bom dia! Vamos de cafezinho (sem açúcar).

#CoffeeTime #flamengomalvadao #Bomdia https://t.co/hznqzhUUBG"
3890762062,1554794298725605376,2022-08-03T11:40:22.000Z,1554794298725605376,,1,0,0,0,"No Itaquerão Gavião, Virou #Galinha ( #Flamengo #flamengomalvadao #mengao /@Flamengo @ubzoficial @Arrascaeta_14 @evertonri @DavidLuiz_4 https://t.co/r7tFChe8hl"
3890762062,1554793368085045249,2022-08-03T11:36:40.000Z,1554793368085045249,,0,0,0,0,Alô Torcida do Corinthians a quele #Abraço...( #Flamengo #flamengomalvadao / @Flamengo @Arrascaeta_14 @evertonri ) https://t.co/AF8RJ11bfQ
938952412106289154,1554787821507969024,2022-08-03T11:14:37.000Z,1554787821507969024,,2,0,0,1,Meu Deus como é  bom ver o Corinthians  Jogar kkkkkkkkkkkkkkkkkkkk VAMO MENGÃO  #Libertadores2022 #FlamengoXCorinthians #Flamenguista #flamengomalvadao #mengao https://t.co/fF3UHAJzAi
52316710,1554787126306283520,2022-08-03T11:11:52.000Z,1554787126306283520,,0,0,0,0,"Verdade seja dita: se é para escolher 1 para ficar no elenco entre Mateuzinho e Rodinei, é Rodinei sem pestanejar. E já venho dizendo isso há algum tempo. #Flamengo #flamengomalvadao"
113680751,1554784647762137088,2022-08-03T11:02:01.000Z,1554784647762137088,,0,0,1,0,Ficou mais bonito assim!!!! #flamengomalvadao https://t.co/WyUzgYc6jh
1524217292799807490,1554781745270165504,2022-08-03T10:50:29.000Z,1554781745270165504,,0,0,0,10,"RT @LuccasRIO: BOA NOITE NR🌟🔴⚫

⚫FLAMENGUISTA SEGUE FLAMENGUISTA🔴

⚫RT ESSE TWEET🔴
⚫SIGA QUEM DER FAV🔴
⚫SIGA QUEM DER RT🔴
⚫SIGA QUEM TE SEG…"
1244875434396917762,1554769221338423296,2022-08-03T10:00:43.000Z,1554769221338423296,,0,0,0,37,"RT @naza_master: ⚫FLAMENGUISTA SEGUE FLAMENGUISTA🔴

⚫RT ESSE TWEET🔴
⚫SIGA QUEM DER FAV🔴
⚫SIGA QUEM DER RT🔴
⚫SIGA QUEM TE SEGUIR🔴
⚫️ SIGA QU…"
2748469408,1554765983600066560,2022-08-03T09:47:51.000Z,1554765983600066560,,0,0,0,51,"RT @VictorFla_: ⚫FLAMENGUISTA SEGUE FLAMENGUISTA🔴

⚫RT ESSE TWEET🔴
⚫SIGA QUEM DER FAV🔴
⚫SIGA QUEM DER RT🔴
⚫SIGA QUEM TE SEGUIR🔴
⚫️ SIGA QUE…"
1540827660120719362,1554761874641764352,2022-08-03T09:31:31.000Z,1554761874641764352,,3,0,1,0,"Excelente vitória, excelente atuação da equipe, enfim... O time foi excelente ontem! Mas ainda não acabou o jogo. Nada foi decidido ainda, faltam outros 90 minutos que será disputado no Rio De Janeiro. 

#CORxFLA #colunadofla #FLAxCOR #flamengomalvadao #Flamengo"
2382562144,1554755519444811779,2022-08-03T09:06:16.000Z,1554755519444811779,59591856,0,0,0,0,"@Flamengo 
#flamengomalvadao https://t.co/cP1aTtO2Z8"
1324744185690398721,1554742391931912193,2022-08-03T08:14:06.000Z,1554742391931912193,,0,0,0,42,"RT @naza_master: ⚫FLAMENGUISTA SEGUE FLAMENGUISTA🔴

⚫RT ESSE TWEET🔴
⚫SIGA QUEM DER FAV🔴
⚫SIGA QUEM DER RT🔴
⚫SIGA QUEM TE SEGUIR🔴
⚫️ SIGA QU…"
1196509502251716615,1554677634788900864,2022-08-03T05:54:35.000Z,1554707281400446976,55562632,0,0,0,0,"@benjaminback Sua tosse deve ser alguma pena que ficou entalada na guela ! (É só brincadeira, não fique brabo).

Depenamos .. o Galo.. Gavião... o q pintar no caminho, perde ! Literalmente !

#Flamengo #flamengomalvadao #Libertadores @mano97fm @Reikrauss @daniboaventura https://t.co/0iOqGBobXX"
364467247,1554702457900605441,2022-08-03T05:35:25.000Z,1554702457900605441,,0,0,0,1,"RT @ronaldourubu: ⚫FLAMENGUISTA SEGUE FLAMENGUISTA🔴

⚫RT ESSE TWEET🔴
⚫SIGA QUEM DER FAV🔴
⚫SIGA QUEM DER RT🔴
⚫SIGA QUEM TE SEGUIR🔴
⚫️ SIGA Q…"
364467247,1554698287457996801,2022-08-03T05:18:51.000Z,1554698287457996801,,0,0,0,51,"RT @VictorFla_: ⚫FLAMENGUISTA SEGUE FLAMENGUISTA🔴

⚫RT ESSE TWEET🔴
⚫SIGA QUEM DER FAV🔴
⚫SIGA QUEM DER RT🔴
⚫SIGA QUEM TE SEGUIR🔴
⚫️ SIGA QUE…"
904454922049126405,1554690108665876480,2022-08-03T04:46:21.000Z,1554690108665876480,,0,0,0,1,"RT @diego2TMengao: ⚫FLAMENGUISTA SEGUE FLAMENGUISTA🔴

⚫RT ESSE TWEET🔴
⚫SIGA QUEM DER FAV🔴
⚫SIGA QUEM DER RT🔴
⚫SIGA QUEM TE SEGUIR🔴
⚫️ SIGA…"
2395443137,1554689038153564162,2022-08-03T04:42:06.000Z,1554689038153564162,,0,0,0,0,"Hahahaha, quando vi a cena falei: “antes tu do que Heitor”

Heitor é o nome de meu filho, paz!

 #Flamengo #flamengomalvadao #FlamengoXCorinthians https://t.co/Maqfbv5Zk9"
1099409106908123136,1554688460178456576,2022-08-03T04:39:48.000Z,1554688460178456576,,2,0,0,1,"⚫FLAMENGUISTA SEGUE FLAMENGUISTA🔴

⚫RT ESSE TWEET🔴
⚫SIGA QUEM DER FAV🔴
⚫SIGA QUEM DER RT🔴
⚫SIGA QUEM TE SEGUIR🔴
⚫️ SIGA QUEM CURTIR SEU COMENTÁRIO 🔴

➡ Vou seguir todos que derem RT/e me seguir.
#RNsegueRN
#flamengomalvadao"
998224312162234368,1554686581495238657,2022-08-03T04:32:20.000Z,1554686581495238657,,2,0,0,0,"Adrenalina Amil o sono fugiu e o Flamengo mexe demais com o nosso sentimento que nosso emocional Jesus abençoa
#flamengomalvadao"
1196509502251716615,1554686489505763328,2022-08-03T04:31:58.000Z,1554686489505763328,,0,0,0,0,"Amanhã vou fazer uma #pipoca pra assistir de camarote, bem sossegado, os 2 #antagonistas se morderem por 1h30 kkkkk #CAMxPAL !!

#VamosFlamengo #Flamengo #flamengomalvadao #Libertadores https://t.co/Y6yYkeXYtI"
884323732986179584,1554685596274229248,2022-08-03T04:28:25.000Z,1554685596274229248,,0,0,0,51,"RT @VictorFla_: ⚫FLAMENGUISTA SEGUE FLAMENGUISTA🔴

⚫RT ESSE TWEET🔴
⚫SIGA QUEM DER FAV🔴
⚫SIGA QUEM DER RT🔴
⚫SIGA QUEM TE SEGUIR🔴
⚫️ SIGA QUE…"
984196380565614592,1554685153729028101,2022-08-03T04:26:39.000Z,1554685153729028101,,0,0,0,0,"Agora os modinhas que estavam criticando somem .
O homem é brabo ... Sr libertadores 
#CORxFLA #GabiGOL #flamengomalvadao #gaviãosecagou https://t.co/JV4Rcm16qe"
1476946225240981505,1554682999404388352,2022-08-03T04:18:06.000Z,1554682999404388352,,3,0,1,0,"Na boa? Joga muito, está na história do #flamengomalvadao, vai bater todos os recordes possíveis, mas é este tipo de atitude aí que coloca freio na sua escalada como ídolo. Esse garoto precisa de uma assessoria melhor, não é possível isso. (+)
#FLAxCOR #RNsegueRN #VamosFlamengo https://t.co/TMh9WcdHKb"
1508581821218447370,1554633629967474691,2022-08-03T04:13:36.000Z,1554681867848355840,1135680857707094017,0,0,0,0,@madhu_1307 #flamengomalvadao
882450327190065152,1554679439245672448,2022-08-03T04:03:57.000Z,1554679439245672448,,8,0,2,0,"Silêncio no estádio do Lula 🤫

#estadiodolula #libertadores #libertoresdaamerica #conmebol #Flamengo #flamengomalvadao https://t.co/warRkxXLUR"
1554651197671440389,1554679361915215878,2022-08-03T04:03:39.000Z,1554679361915215878,,0,0,0,0,"Eu pedi pra Deus um time e ele me deu uma Seleção, sem sompra de dúvidas esse é o melhor time do mundo, amo meu Mengão ❤🖤❤🖤❤🖤@flamengo
#MengaoPeloMundo #flamengomalvadao #CRF https://t.co/GkhUKxpzpZ"
321103231,1554678060984696835,2022-08-03T03:58:28.000Z,1554678060984696835,,3,0,0,0,"Calamos a boca dos antis, isso aqui é #Flamengo ⚫️🔴

#FLAxCOR #flamengomalvadao https://t.co/PX1YjvUvwz"
919910131487395840,1554677720495300609,2022-08-03T03:57:07.000Z,1554677720495300609,,0,0,0,0,"E o Léo Pereira, hein? Jogando muito nosso zagueiro. De totalmente descartável a completamente imprescindível. Nunca diga nunca!!!! #flamengomalvadao"
1186586238956064768,1554677504690032640,2022-08-03T03:56:16.000Z,1554677504690032640,,0,0,0,1,RT @tati_days: A alegria de ser rubro negro! #CORxFLA #flamengomalvadao #Flamengo https://t.co/aDhyBfPONt
4228739188,1554677438239707137,2022-08-03T03:56:00.000Z,1554677438239707137,,0,0,0,1,RT @LouisGuuh: Essa tática do  #Dorival  não tem erro . #flamengomalvadao https://t.co/Bx2pBWEMUv
3423370847,1554677281196482560,2022-08-03T03:55:23.000Z,1554677281196482560,,0,0,0,1,"RT @Piris_da_Moto: @Flamengo 🔥🔴⚫️ WTF BRO!!! ¨%$#%$*&amp; ⚫️🔴🔥
... #Rodinei \"strikes again!\"

#Flamengo  #flamengomalvadao https://t.co/zBDBKcy…"
3014404985,1554675728062496768,2022-08-03T03:53:52.000Z,1554676903453364224,59591856,2,0,0,0,"@Flamengo 🔥🔴⚫️ WTF BRO!!! ¨%$#%$*&amp; ⚫️🔴🔥
... #Rodinei \"strikes again!\"

#Flamengo #flamengomalvadao https://t.co/xMl37hV9sN"
1437377793973755904,1554676632543182848,2022-08-03T03:52:48.000Z,1554676632543182848,,0,0,0,0,#flamengomalvadao https://t.co/LafXKTjRtR
1554654424982757377,1554674960077099009,2022-08-03T03:46:09.000Z,1554674960077099009,,0,0,0,0,"2x0, fora o baile e olha que o time não tá completo ainda.
#Fla
#Flamengo 
#Mengo
#MengaoPeloMundo 
#Mengão 
#flamengomalvadao https://t.co/QOw23qPmWo"
1458612649957208069,1554674177600274432,2022-08-03T03:43:03.000Z,1554674177600274432,,0,0,0,0,Flamengo ganhou porra Aaaaa to mt feliz #Flamengo #flamengomalvadao https://t.co/7ccdxQXJUs
3014404985,1554672250510508032,2022-08-03T03:42:40.000Z,1554674082586791939,59591856,4,0,0,1,"@Flamengo 🔥🔴⚫️ WTF BRO!!! ¨%$#%$*&amp; ⚫️🔴🔥
... #Rodinei \"strikes again!\"

#Flamengo  #flamengomalvadao https://t.co/zBDBKcyb9B"
3333546886,1554673983798353921,2022-08-03T03:42:16.000Z,1554673983798353921,,0,0,0,51,"RT @VictorFla_: ⚫FLAMENGUISTA SEGUE FLAMENGUISTA🔴

⚫RT ESSE TWEET🔴
⚫SIGA QUEM DER FAV🔴
⚫SIGA QUEM DER RT🔴
⚫SIGA QUEM TE SEGUIR🔴
⚫️ SIGA QUE…"
2466943866,1554673822099509249,2022-08-03T03:41:38.000Z,1554673822099509249,,0,0,0,3,"RT @gregolytorres: Como é maravilhoso ver o futebol desse cara! Simplesmente Giorgian De Arrascaeta 🔴⚫️
#FLAxCOR #LibertadoresNoSBT #coluna…"
125108427,1554673626468827138,2022-08-03T03:40:51.000Z,1554673626468827138,,0,0,0,2,"RT @imperador_fsc: #BoaNoite #Flamengomalvadao  #Flamengo 💤🏴🚩🤫

#colunadofla https://t.co/oZ0EYPe9CY"
2495512384,1554672100849422336,2022-08-03T03:34:47.000Z,1554672100849422336,,0,0,0,0,"Aulas e palestras...
#FlamengoMalvadão https://t.co/esFo0L4Esh"
1029099061096460288,1554671990321160192,2022-08-03T03:34:21.000Z,1554671990321160192,,0,0,0,2,"RT @imperador_fsc: #BoaNoite #Flamengomalvadao  #Flamengo 💤🏴🚩🤫

#colunadofla https://t.co/oZ0EYPe9CY"
1554275398741069827,1554669735454949382,2022-08-03T03:25:23.000Z,1554669735454949382,,1,0,0,0,Pq choras Corinthiano?? KKKKKKKK #flamengomalvadao https://t.co/vo0fnWenax
1398095241333313543,1554669648020443136,2022-08-03T03:25:03.000Z,1554669648020443136,,25,0,4,1,A alegria de ser rubro negro! #CORxFLA #flamengomalvadao #Flamengo https://t.co/aDhyBfPONt
1453462286845321220,1554669555078909952,2022-08-03T03:24:40.000Z,1554669555078909952,,0,0,0,0,"É VAPO NELEES🔥🔥
#flamengomalvadao"
1554654424982757377,1554669336027140101,2022-08-03T03:23:48.000Z,1554669336027140101,,0,0,0,0,"MENGÃO - O MAIOR - O MAIS QUERIDO

Sapecou 2x0 nos gambás e poderia ter sido mais! 
Na volta, a contagem vai aumentar, pode esperar!

#Flamengo 
#flamengomalvadao https://t.co/UgzohSdWpn"
1500825547986939906,1554668806945099776,2022-08-03T03:21:42.000Z,1554668806945099776,,0,0,0,51,"RT @VictorFla_: ⚫FLAMENGUISTA SEGUE FLAMENGUISTA🔴

⚫RT ESSE TWEET🔴
⚫SIGA QUEM DER FAV🔴
⚫SIGA QUEM DER RT🔴
⚫SIGA QUEM TE SEGUIR🔴
⚫️ SIGA QUE…"
978417262876119040,1554667423340568585,2022-08-03T03:16:12.000Z,1554667423340568585,,1,0,0,0,"Estão deixando a gente sonha !!
@Flamengo @marcosbrazrio
#flamengomalvadao #flamengo https://t.co/U3awcu2PTT"
1427635181121331205,1554667298497110021,2022-08-03T03:15:42.000Z,1554667298497110021,,0,0,0,0,"Posted @withregram • @desolaoficial Descobriram o que o Veiga tava vendo... 👀🤣

#FLAxCOR #flamengomalvadao https://t.co/8Ovnb4njwu"
1468734627431034885,1554654633691316224,2022-08-03T03:14:32.000Z,1554667004208074752,2312893513,0,0,0,0,@Flamengo_es #flamengomalvadao
1356693644678471680,1554666849958346758,2022-08-03T03:13:56.000Z,1554666849958346758,,0,0,0,0,#FLAxCOR #BolsonaroReeleito2022 #flamengomalvadao https://t.co/no8lj40y8k
1196509502251716615,1554654249157644288,2022-08-03T03:12:04.000Z,1554666383602073601,55793164,0,0,0,0,"@felipemotta81 Cassio falando que foi bola na mão mas ele não conhece muito a regra pra falar kkk

E Breiller Pires reclama do \"absurdo\" de permitirem tantos #Flamenguistas na arena kkk

To chorando de tanto rir.
O termo \"RECIBO\" chegou a outro nível essa noite.

DESESPERO !
#flamengomalvadao https://t.co/ZALWUfUZ4M"
968505528728027137,1554666229343944705,2022-08-03T03:11:28.000Z,1554666229343944705,,0,0,0,3,"RT @gregolytorres: Como é maravilhoso ver o futebol desse cara! Simplesmente Giorgian De Arrascaeta 🔴⚫️
#FLAxCOR #LibertadoresNoSBT #coluna…"
2495545680,1554666010816413696,2022-08-03T03:10:35.000Z,1554666010816413696,,0,0,0,0,"Hj é dia de dormir tranquilo ,com essa vitória do  #flamengomalvadao ."
1327429414645342213,1554665948963119105,2022-08-03T03:10:21.000Z,1554665948963119105,,0,0,0,0,"E tem tudo, se já não é, o maior gringo da história do futebol brasileiro. #FLAxCOR #flamengomalvadao https://t.co/S5fMMS9i3K"
1445081922280083467,1554665938179559426,2022-08-03T03:10:18.000Z,1554665938179559426,,0,0,0,0,#LinhaDePasse Agora os Bairristas estão Perdidos hahahaha #flamengomalvadao
1196509502251716615,1554665368723116033,2022-08-03T03:08:02.000Z,1554665368723116033,,0,0,0,0,"Reclamar agora por causa de cota de ingresso, depois de uma AULA DE FUTEBOL, é o maior #recibo do #twitter dessa noite.

Vamos dormir felizes depois de ler esse chororô !!

#flamengomalvadao #pesadelodosAntis #babaOVOdoAbel #linhadepasse #f360br https://t.co/EnjNTdHkKe https://t.co/hXT2B6vxhG"
1436105693304696833,1554665086207381505,2022-08-03T03:06:55.000Z,1554665086207381505,,0,0,0,0,"PORNOGRAFIA 💥🔥🤔
#FLAxCOR #flamengo #arrascaeta #flamengomalvadao https://t.co/ngOdjnBWbB"
1553888699355697152,1554664961531600896,2022-08-03T03:06:25.000Z,1554664961531600896,,0,0,0,0,"2x0 fora os ameaças 🔥❤️🖤
#flamengomalvadao #flamengo #Libertadores2022 #LibertadoresNoSBT #GabiGOL"
236928827,1554664913901158400,2022-08-03T03:06:14.000Z,1554664913901158400,,1,0,0,0,"Avisem a Paulo Sousa e seu empresário que sapo voa sim 
#linhadepasse #CORxFLA 
#flamengomalvadao"
34296885,1554664695835009025,2022-08-03T03:05:22.000Z,1554664695835009025,,2,0,1,0,"E mais uma vez, RODINEI vai tirar uma noite de sono do TITE!

 @pretinhorodi é Seleção!

#Flamengo
#Flamengomalvadao"
1282458383132614661,1554664687177965574,2022-08-03T03:05:20.000Z,1554664687177965574,,1,0,1,0,os cara foi pra guerra com arma de brinquedo kkkkkkkkkkkk #flamengomalvadao
1462497463231827974,1554664679485673472,2022-08-03T03:05:18.000Z,1554664679485673472,,1,0,1,0,"Gigantes em todo lugar
#mengao #flamengomalvadao #campeao #GabiGOL https://t.co/Z7KKH575rL"
976836746162864129,1554664576188387330,2022-08-03T03:04:53.000Z,1554664576188387330,,0,0,0,30,"RT @ajudesalvardan1: #flamengomalvadao 
E uma luta incansável pessoal ajudem divulguem pois Daniel tem um gasto de 2500.00 por mes sem cont…"
1196509502251716615,1554654639563358209,2022-08-03T03:04:01.000Z,1554664355517669377,14255334,0,0,1,0,"@breiller Para o seu azar...

EM CÉU DE URUBO, GAVIÃO VIROU GALINHA !

Ficaram às moscas kkkkk !!

#DurmaComEssa #chora #flamengomalvadao @gabigol @roddunshee @marcosbrazrio @Reikrauss  #linhadepasse https://t.co/3LQz6vspc9"
1105891851427561472,1554664041431416833,2022-08-03T03:02:46.000Z,1554664041431416833,,0,0,0,0,"Arena Corinthians, mas pode chamar de salão de festas do flamengo 🤭♥️🖤
#FLAxCOR #Libertadores2022 #flamengomalvadao"
1519780015881261057,1554663935126736896,2022-08-03T03:02:21.000Z,1554663935126736896,,0,0,0,0,"Eu nunca vi o sapo voar tanto, que nem eu estou vendo o time do Flamengo. É nítido o que o Dorival anda causando DOR em cada RIVAL. VAMOOOOOOOS!

#flamengomalvadao"
571577586,1554663748543168513,2022-08-03T03:01:36.000Z,1554663748543168513,,1,0,0,0,Como um passe de mágica todos os corinthianos que eu conheço sumiram kkkkkkk #flamengomalvadao
609531279,1554662873607053314,2022-08-03T02:58:07.000Z,1554662873607053314,741898704,0,0,0,0,@GiorgiandeA  Casa com minha mãe? #FLAxCOR #flanacomeboltv #flamengomalvadao
1283626308317122560,1554662855965827072,2022-08-03T02:58:03.000Z,1554662855965827072,,2,0,0,0,"Flamengo   #FLAxCOR 
#flamengomalvadao #Libertadores2022 
É DORIVRAUUUUUUU👏🏻👏🏻👏🏻
Flamenguista
Dorival 
Rodinei 
Gabigol
Arrascaeta
Pedro 
❤️🖤 https://t.co/bRgrzxRfEp"
1406301882222526468,1554662768481034241,2022-08-03T02:57:42.000Z,1554662768481034241,,0,0,0,0,"ele te pega te maceta te goleia e te arrebenta😈😈😈😈😈😈

#flamengomalvadao"
159291121,1554662674193170438,2022-08-03T02:57:20.000Z,1554662674193170438,,4,0,0,2,"#BoaNoite #Flamengomalvadao  #Flamengo 💤🏴🚩🤫

#colunadofla https://t.co/oZ0EYPe9CY"
1432713567078322181,1554662652043055105,2022-08-03T02:57:15.000Z,1554662652043055105,,0,0,0,0,"O sapo criou asas 🐸....🔴⚫️
#CORxFLA #colunadofla #FLAxCOR 
#flamengomalvadao"
1167049759535841280,1554662612784275456,2022-08-03T02:57:05.000Z,1554662612784275456,,0,0,0,0,Flamengo poderia ter matado esse jogo treino hoje ! #colunadofla #LibertadoresNoSBT #flamengomalvadao
927658734066847744,1554662510371954688,2022-08-03T02:56:41.000Z,1554662510371954688,,0,0,1,0,Mais uma noite feliz com essa vitória do #flamengomalvadao
608269680,1554662483633340416,2022-08-03T02:56:34.000Z,1554662483633340416,,0,0,0,0,"Primeiro resultado positivo no laboratório, vamos pra mais 90 min. Só que agora no maior e mais respeitado estádio do Brasil. 💪🏽❤️🖤  #VamosFlamengo #flamengo #flamengomalvadao"
998224312162234368,1554662461260922880,2022-08-03T02:56:29.000Z,1554662461260922880,,0,0,0,0,"Hoje o #flamengomalvadao deu aula..

Iludidos maravilhosoos @Reikrauss https://t.co/vHBPq3RUf5"
1488691561810604034,1554662404344119296,2022-08-03T02:56:16.000Z,1554662404344119296,,1,0,0,0,"Jogaço o flamengo jogou mto, mas o corinthians tbm me fez gelar em alguns momentos parabéns para ambos, VAMOOOO FLAMENGOO #flamengomalvadao 
#FLAxCOR #corinthiansvsflamengo #Libertadores2022"
95703855,1554662284781305857,2022-08-03T02:55:47.000Z,1554662284781305857,,1,0,0,0,Não vi Zico mas vi o arrascaeta vestindo o manto. #flamengomalvadao https://t.co/soUOZ616O0
906193455222841346,1554662087342886921,2022-08-03T02:55:00.000Z,1554662087342886921,,0,0,0,0,"O FL tava que nem o Professor Xavier. Lendo os pensamentos! Sabia certinho onde o adversário iria tocar a bola!
#flamengomalvadao #Flamengo
#FLAxCOR #corinthiansvsflamengo #Libertadores2022"
755095749386436609,1554661976596430852,2022-08-03T02:54:34.000Z,1554661976596430852,,0,0,0,0,"Vou compartilhar essa porra até viralizar #FicaRodiLindo
#FLAxCOR #flamengomalvadao #Flamengo @Flamengo @pretinhorodi @GiorgiandeA @gabigol https://t.co/ciyztgVGcx"
1068342637525168130,1554661565852434433,2022-08-03T02:52:56.000Z,1554661565852434433,,0,0,0,0,"Não se zoa o adversário antes do jogo da volta. Placar bom pra o Flamengo, mas nada ganho ainda. #flamengomalvadao  ❤️🖤"
126010157,1554661450454556673,2022-08-03T02:52:28.000Z,1554661450454556673,,0,0,0,0,#flamengomalvadao https://t.co/eB7ckJgqpU
1534374466402263041,1554661440807735297,2022-08-03T02:52:26.000Z,1554661440807735297,,0,0,0,0,"Aqui é Flameeeengooooo.
Ganhamoooo mesmoooo!
❤🖤 #flamengomalvadao"
1056337607242735618,1554661206929047556,2022-08-03T02:51:30.000Z,1554661206929047556,,0,0,0,0,"Privilégio é ter um jogador como Filipe Luis no time .
Oque esse cara joga é sacanagem, pqp .
#flamengomalvadao #FLAxCOR #LibertadoresNoSBT"
793968191772958720,1554661130185936896,2022-08-03T02:51:12.000Z,1554661130185936896,,0,0,0,0,Cadê o Sormani ? Tem corintiano aí ? Kkkkkkk #FLAxCOR  #Pantanar #timaonaconmeboltv  #FLAxCOR #colunadofla #flanacomeboltv  #flamengomalvadao  #flamego #mengao  #GabiGOL  #arascaeta #LibertadoresNoSBT  #LibertadoresNaESPN  #linhadepasse https://t.co/G44zVP9ONq
902517971066773505,1554660883065888768,2022-08-03T02:50:13.000Z,1554660883065888768,,1,0,0,0,"Hoje vamos dormir tranquilos. Obrigado @Flamengo . Thank's @Flamengo_en . Graças @Flamengo_es 
#GloriaEterna #Libertadores2022 #CRF #SRN #FLAxCOR #flamengo #flamengomalvadao"
1540952374503677952,1554654003253968897,2022-08-03T02:49:58.000Z,1554660820176588801,1546072773172371457,0,0,1,0,@MarcioYud @reidowebsexoo @Corinthians FRACO #flamengomalvadao
1290695367080710144,1554660770524401665,2022-08-03T02:49:46.000Z,1554660770524401665,,0,0,0,0,Isso aqui é #flamengomalvadao porraaaaa 🔴⚫🙅‍♂️ https://t.co/0aOC7koUo8
1244516907857952768,1554660736911163393,2022-08-03T02:49:38.000Z,1554660736911163393,,0,0,0,0,"Indo dormir feliz porque estou entre os maiores, faço parte do maior fandom #ARMY e faço parte da maior torcida #flamengo 😍😂❤️🖤 #flamengomalvadao #btsarmy"
1521536896870100993,1554660410208526336,2022-08-03T02:48:20.000Z,1554660410208526336,,0,0,0,0,"Aqui e flamengo porrrrraaaa👺🖤❤
#flamengomalvadao @Flamengo 💨 https://t.co/LR4NcljYYL"
271564579,1554660249231101959,2022-08-03T02:47:42.000Z,1554660249231101959,,0,0,0,0,Chuuuuuupa Corinthians!!! #flamengomalvadao. #MengaoPeloMundo #LibertadoresNoSBT #flamengo
1148360236471914497,1554660248794894339,2022-08-03T02:47:42.000Z,1554660248794894339,,0,0,0,51,"RT @VictorFla_: ⚫FLAMENGUISTA SEGUE FLAMENGUISTA🔴

⚫RT ESSE TWEET🔴
⚫SIGA QUEM DER FAV🔴
⚫SIGA QUEM DER RT🔴
⚫SIGA QUEM TE SEGUIR🔴
⚫️ SIGA QUE…"
